Response_ID,Release Period,State,Facility ID,Completed Surveys,Response Rate (%)
35718,07_2022,MI,231325,122,43
35719,07_2022,MI,231326,174,33
35720,07_2022,MI,231327,150,32
35721,07_2022,MI,231328,78,29
35722,07_2022,MI,231329,Not Available,Not Available
35723,07_2022,MI,231330,54,33
35724,07_2022,MI,231331,204,34
35725,07_2022,MI,231332,165,29
35726,07_2022,MI,231333,107,25
35727,07_2022,MI,231337,289,29
35728,07_2022,MI,231338,284,22
35729,07_2022,MI,231339,327,26
35730,07_2022,MI,231340,Not Available,Not Available
35731,07_2022,MI,233300,Not Available,Not Available
35732,07_2022,MN,240001,666,23
35733,07_2022,MN,240002,1411,28
35734,07_2022,MN,240004,870,13
35735,07_2022,MN,240006,387,29
35736,07_2022,MN,240010,1988,35
35737,07_2022,MN,240014,367,32
35738,07_2022,MN,240018,355,33
35739,07_2022,MN,240019,221,28
35740,07_2022,MN,240020,440,29
35741,07_2022,MN,240022,191,23
35742,07_2022,MN,24002F,Not Available,Not Available
35743,07_2022,MN,240030,427,40
35744,07_2022,MN,240036,2343,29
35745,07_2022,MN,240038,440,30
35746,07_2022,MN,24003F,480,39
35747,07_2022,MN,240040,305,27
35748,07_2022,MN,240043,591,25
35749,07_2022,MN,240044,168,24
35750,07_2022,MN,240047,407,30
35751,07_2022,MN,240050,586,28
35752,07_2022,MN,240052,314,35
35753,07_2022,MN,240053,1359,33
35754,07_2022,MN,240056,467,41
35755,07_2022,MN,240057,559,33
35756,07_2022,MN,240059,303,33
35757,07_2022,MN,240063,132,28
35758,07_2022,MN,240064,403,30
35759,07_2022,MN,240066,569,37
35760,07_2022,MN,240069,464,34
35761,07_2022,MN,240071,217,26
35762,07_2022,MN,240075,675,33
35763,07_2022,MN,240076,532,33
35764,07_2022,MN,240078,472,28
35765,07_2022,MN,240080,425,24
35766,07_2022,MN,240084,261,28
35767,07_2022,MN,240088,348,26
35768,07_2022,MN,240093,777,29
35769,07_2022,MN,240100,402,21
35770,07_2022,MN,240101,416,33
35771,07_2022,MN,240104,946,27
35772,07_2022,MN,240106,2015,25
35773,07_2022,MN,240115,484,30
35774,07_2022,MN,240141,282,25
35775,07_2022,MN,240166,205,29
35776,07_2022,MN,240187,245,29
35777,07_2022,MN,240206,Not Available,Not Available
35778,07_2022,MN,240207,453,27
35779,07_2022,MN,240210,459,24
35780,07_2022,MN,240213,453,27
35781,07_2022,MN,240214,751,25
35782,07_2022,MN,241300,Not Available,Not Available
35783,07_2022,MN,241301,Not Available,Not Available
35784,07_2022,MN,241302,Not Available,Not Available
35785,07_2022,MN,241303,Not Available,Not Available
35786,07_2022,MN,241304,Not Available,Not Available
35787,07_2022,MN,241305,176,32
35788,07_2022,MN,241306,86,37
35789,07_2022,MN,241308,81,45
35790,07_2022,MN,241309,35,23
35791,07_2022,MN,241311,Not Available,Not Available
35792,07_2022,MN,241312,Not Available,Not Available
35793,07_2022,MN,241313,Not Available,Not Available
35794,07_2022,MN,241314,40,50
35795,07_2022,MN,241315,Not Available,Not Available
35796,07_2022,MN,241316,72,60
35797,07_2022,MN,241317,50,59
35798,07_2022,MN,241318,53,37
35799,07_2022,MN,241319,84,54
35800,07_2022,MN,241320,173,35
35801,07_2022,MN,241321,Not Available,Not Available
35802,07_2022,MN,241322,81,30
35803,07_2022,MN,241323,57,48
35804,07_2022,MN,241325,135,30
35805,07_2022,MN,241326,87,28
35806,07_2022,MN,241327,54,30
35807,07_2022,MN,241328,Not Available,Not Available
35808,07_2022,MN,241329,207,22
35809,07_2022,MN,241330,87,28
35810,07_2022,MN,241332,94,42
35811,07_2022,MN,241333,79,31
35812,07_2022,MN,241334,475,61
35813,07_2022,MN,241335,Not Available,Not Available
35814,07_2022,MN,241336,40,49
35815,07_2022,MN,241337,Not Available,Not Available
35816,07_2022,MN,241338,67,36
35817,07_2022,MN,241339,Not Available,Not Available
35818,07_2022,MN,241340,25,31
35819,07_2022,MN,241341,Not Available,Not Available
35820,07_2022,MN,241342,73,40
35821,07_2022,MN,241343,Not Available,Not Available
35822,07_2022,MN,241344,92,25
35823,07_2022,MN,241345,55,30
35824,07_2022,MN,241346,75,35
35825,07_2022,MN,241347,26,38
35826,07_2022,MN,241348,26,43
35827,07_2022,MN,241349,66,25
35828,07_2022,MN,241350,67,26
35829,07_2022,MN,241351,100,33
35830,07_2022,MN,241353,482,38
35831,07_2022,MN,241354,252,39
35832,07_2022,MN,241355,181,31
35833,07_2022,MN,241356,54,19
35834,07_2022,MN,241357,51,29
35835,07_2022,MN,241358,Not Available,Not Available
35836,07_2022,MN,241359,278,30
35837,07_2022,MN,241360,50,31
35838,07_2022,MN,241361,133,28
35839,07_2022,MN,241362,192,28
35840,07_2022,MN,241363,126,40
35841,07_2022,MN,241364,246,35
35842,07_2022,MN,241365,Not Available,Not Available
35843,07_2022,MN,241366,118,37
35844,07_2022,MN,241367,250,31
35845,07_2022,MN,241368,96,30
35846,07_2022,MN,241369,144,35
35847,07_2022,MN,241370,258,41
35848,07_2022,MN,241371,83,34
35849,07_2022,MN,241372,28,41
35850,07_2022,MN,241373,216,36
35851,07_2022,MN,241374,107,38
35852,07_2022,MN,241375,27,43
35853,07_2022,MN,241376,156,35
35854,07_2022,MN,241377,69,35
35855,07_2022,MN,241378,404,37
35856,07_2022,MN,241379,Not Available,Not Available
35857,07_2022,MN,241380,284,31
35858,07_2022,MN,241381,176,26
35859,07_2022,MN,243300,Not Available,Not Available
35860,07_2022,MN,243302,Not Available,Not Available
35861,07_2022,MS,250001,1362,12
35862,07_2022,MS,250002,104,23
35863,07_2022,MS,250004,1026,18
35864,07_2022,MS,250006,309,13
35865,07_2022,MS,250007,332,12
35866,07_2022,MS,250009,468,20
35867,07_2022,MS,250012,46,16
35868,07_2022,MS,250017,Not Available,Not Available
35869,07_2022,MS,250018,Not Available,Not Available
35870,07_2022,MS,250019,293,15
35871,07_2022,MS,250020,62,16
35872,07_2022,MS,250025,286,18
35873,07_2022,MS,250027,68,23
35874,07_2022,MS,250031,492,15
35875,07_2022,MS,250034,1080,17
35876,07_2022,MS,250036,148,20
35877,07_2022,MS,250038,124,16
35878,07_2022,MS,250040,1344,17
35879,07_2022,MS,250042,172,16
35880,07_2022,MS,250043,128,19
35881,07_2022,MS,250044,96,19
35882,07_2022,MS,250048,2142,18
35883,07_2022,MS,250049,28,27
35884,07_2022,MS,250050,332,23
35885,07_2022,MS,250057,367,22
35886,07_2022,MS,250058,554,25
35887,07_2022,MS,250060,Not Available,Not Available
35888,07_2022,MS,250061,51,28
35889,07_2022,MS,250067,104,13
35890,07_2022,MS,250069,532,14
35891,07_2022,MS,250072,373,9
35892,07_2022,MS,250077,152,17
35893,07_2022,MS,250078,1964,17
35894,07_2022,MS,250081,Not Available,Not Available
35895,07_2022,MS,250082,847,30
35896,07_2022,MS,250084,265,11
35897,07_2022,MS,250085,64,29
35898,07_2022,MS,250093,189,13
35899,07_2022,MS,250094,654,14
35900,07_2022,MS,250095,87,13
35901,07_2022,MS,250096,90,11
35902,07_2022,MS,250097,352,14
35903,07_2022,MS,250099,368,17
35904,07_2022,MS,250100,853,16
35905,07_2022,MS,250102,1119,18
35906,07_2022,MS,250104,581,23
35907,07_2022,MS,250117,175,13
35908,07_2022,MS,250123,228,12
35909,07_2022,MS,250124,83,20
35910,07_2022,MS,250127,Not Available,Not Available
35911,07_2022,MS,250128,59,14
35912,07_2022,MS,250134,Not Available,Not Available
35913,07_2022,MS,250136,195,18
35914,07_2022,MS,250138,452,14
35915,07_2022,MS,250141,971,14
35916,07_2022,MS,250151,Not Available,Not Available
35917,07_2022,MS,250152,Not Available,Not Available
35918,07_2022,MS,250162,107,14
35919,07_2022,MS,250163,Not Available,Not Available
35920,07_2022,MS,250167,557,15
35921,07_2022,MS,250168,209,15
35922,07_2022,MS,25039F,567,45
35923,07_2022,MS,25042F,304,32
35924,07_2022,MS,25043F,481,30
35925,07_2022,MS,251300,33,13
35926,07_2022,MS,251302,48,19
35927,07_2022,MS,251304,69,55
35928,07_2022,MS,251305,50,29
35929,07_2022,MS,251306,Not Available,Not Available
35930,07_2022,MS,251307,Not Available,Not Available
35931,07_2022,MS,251308,43,18
35932,07_2022,MS,251309,25,24
35933,07_2022,MS,251312,69,25
35934,07_2022,MS,251313,51,12
35935,07_2022,MS,251314,Not Available,Not Available
35936,07_2022,MS,251315,69,17
35937,07_2022,MS,251316,38,29
35938,07_2022,MS,251317,27,23
35939,07_2022,MS,251318,Not Available,Not Available
35940,07_2022,MS,251319,25,9
35941,07_2022,MS,251320,Not Available,Not Available
35942,07_2022,MS,251322,Not Available,Not Available
35943,07_2022,MS,251323,Not Available,Not Available
35944,07_2022,MS,251324,27,36
35945,07_2022,MS,251325,25,32
35946,07_2022,MS,251326,Not Available,Not Available
35947,07_2022,MS,251327,71,18
35948,07_2022,MS,251329,Not Available,Not Available
35949,07_2022,MS,251330,Not Available,Not Available
35950,07_2022,MS,251331,33,13
35951,07_2022,MS,251333,Not Available,Not Available
35952,07_2022,MS,251334,62,25
35953,07_2022,MS,251335,34,32
35954,07_2022,MS,251336,54,20
35955,07_2022,MS,251337,56,21
35956,07_2022,MS,251338,Not Available,Not Available
35957,07_2022,MO,260001,399,20
35958,07_2022,MO,260005,383,25
35959,07_2022,MO,260006,569,22
35960,07_2022,MO,260009,398,26
35961,07_2022,MO,260011,445,25
35962,07_2022,MO,260017,603,17
35963,07_2022,MO,260020,502,24
35964,07_2022,MO,260022,334,24
35965,07_2022,MO,260023,446,21
35966,07_2022,MO,260024,182,21
35967,07_2022,MO,260025,590,23
35968,07_2022,MO,260027,485,18
35969,07_2022,MO,26002F,237,26
35970,07_2022,MO,260032,6798,33
35971,07_2022,MO,260034,91,30
35972,07_2022,MO,260040,1367,20
35973,07_2022,MO,260047,591,28
35974,07_2022,MO,260048,1407,19
35975,07_2022,MO,26004F,460,34
35976,07_2022,MO,260050,163,27
35977,07_2022,MO,260052,488,25
35978,07_2022,MO,260057,202,27
35979,07_2022,MO,260059,244,19
35980,07_2022,MO,260061,112,18
35981,07_2022,MO,260062,1019,25
35982,07_2022,MO,260064,118,26
35983,07_2022,MO,260065,453,25
35984,07_2022,MO,260068,2099,35
35985,07_2022,MO,260070,29,10
35986,07_2022,MO,260074,199,25
35987,07_2022,MO,260077,554,27
35988,07_2022,MO,260078,432,19
35989,07_2022,MO,26007F,105,39
35990,07_2022,MO,260081,434,24
35991,07_2022,MO,260085,488,32
35992,07_2022,MO,260091,671,14
35993,07_2022,MO,260094,709,21
35994,07_2022,MO,260095,556,22
35995,07_2022,MO,260096,2075,21
35996,07_2022,MO,260097,333,20
35997,07_2022,MO,26009F,513,38
35998,07_2022,MO,260102,464,16
35999,07_2022,MO,260104,350,18
36000,07_2022,MO,260105,569,16
36001,07_2022,MO,260108,2140,32
36002,07_2022,MO,260110,1026,23
36003,07_2022,MO,260113,347,14
36004,07_2022,MO,260119,805,16
36005,07_2022,MO,260137,543,22
36006,07_2022,MO,260138,2301,23
36007,07_2022,MO,260141,1603,25
36008,07_2022,MO,260142,288,27
36009,07_2022,MO,260160,98,24
36010,07_2022,MO,260162,428,39
36011,07_2022,MO,260163,422,31
36012,07_2022,MO,260175,315,19
36013,07_2022,MO,260176,447,31
36014,07_2022,MO,260177,412,24
36015,07_2022,MO,260179,2849,32
36016,07_2022,MO,260180,2329,33
36017,07_2022,MO,260183,1351,21
36018,07_2022,MO,260186,837,23
36019,07_2022,MO,260190,471,23
36020,07_2022,MO,260191,648,33
36021,07_2022,MO,260193,451,32
36022,07_2022,MO,260195,416,23
36023,07_2022,MO,260200,501,23
36024,07_2022,MO,260209,Not Available,Not Available
36025,07_2022,MO,260210,136,25
36026,07_2022,MO,260214,376,20
36027,07_2022,MO,260216,2051,27
36028,07_2022,MO,260219,419,29
36029,07_2022,MO,26023F,471,43
36030,07_2022,MO,261301,40,28
36031,07_2022,MO,261302,69,25
36032,07_2022,MO,261303,108,28
36033,07_2022,MO,261305,Not Available,Not Available
36034,07_2022,MO,261306,Not Available,Not Available
36035,07_2022,MO,261307,Not Available,Not Available
36036,07_2022,MO,261308,75,16
36037,07_2022,MO,261309,73,35
36038,07_2022,MO,261310,89,28
36039,07_2022,MO,261311,296,31
36040,07_2022,MO,261312,48,31
36041,07_2022,MO,261313,Not Available,Not Available
36042,07_2022,MO,261314,Not Available,Not Available
36043,07_2022,MO,261315,Not Available,Not Available
36044,07_2022,MO,261316,105,19
36045,07_2022,MO,261317,58,24
36046,07_2022,MO,261318,106,19
36047,07_2022,MO,261319,199,28
36048,07_2022,MO,261320,105,20
36049,07_2022,MO,261321,170,24
36050,07_2022,MO,261322,53,31
36051,07_2022,MO,261323,44,26
36052,07_2022,MO,261324,145,21
36053,07_2022,MO,261325,108,29
36054,07_2022,MO,261327,55,31
36055,07_2022,MO,261328,58,26
36056,07_2022,MO,261329,151,19
36057,07_2022,MO,261330,133,26
36058,07_2022,MO,261331,148,28
36059,07_2022,MO,261332,81,37
36060,07_2022,MO,261333,44,33
36061,07_2022,MO,261335,51,31
36062,07_2022,MO,261336,Not Available,Not Available
36063,07_2022,MO,261337,323,26
36064,07_2022,MO,261338,201,29
36065,07_2022,MO,263301,Not Available,Not Available
36066,07_2022,MO,263302,Not Available,Not Available
36067,07_2022,MO,263303,Not Available,Not Available
36068,07_2022,MT,270003,792,25
36069,07_2022,MT,270004,1287,28
36070,07_2022,MT,270012,565,25
36071,07_2022,MT,270014,1265,32
36072,07_2022,MT,270017,571,24
36073,07_2022,MT,270023,594,20
36074,07_2022,MT,270032,159,19
36075,07_2022,MT,27003F,262,36
36076,07_2022,MT,270049,1958,24
36077,07_2022,MT,270051,648,29
36078,07_2022,MT,270057,646,28
36079,07_2022,MT,270074,25,8
36080,07_2022,MT,270086,189,24
36081,07_2022,MT,271300,Not Available,Not Available
36082,07_2022,MT,271301,27,50
36083,07_2022,MT,271302,Not Available,Not Available
36084,07_2022,MT,271303,Not Available,Not Available
36085,07_2022,MT,271304,Not Available,Not Available
36086,07_2022,MT,271305,Not Available,Not Available
36087,07_2022,MT,271306,Not Available,Not Available
36088,07_2022,MT,271307,Not Available,Not Available
36089,07_2022,MT,271308,Not Available,Not Available
36090,07_2022,MT,271309,Not Available,Not Available
36091,07_2022,MT,271310,Not Available,Not Available
36092,07_2022,MT,271311,Not Available,Not Available
36093,07_2022,MT,271312,37,51
36094,07_2022,MT,271313,Not Available,Not Available
36095,07_2022,MT,271314,Not Available,Not Available
36096,07_2022,MT,271315,Not Available,Not Available
36097,07_2022,MT,271316,103,31
36098,07_2022,MT,271317,174,26
36099,07_2022,MT,271318,124,34
36100,07_2022,MT,271319,Not Available,Not Available
36101,07_2022,MT,271320,141,30
36102,07_2022,MT,271321,Not Available,Not Available
36103,07_2022,MT,271322,26,39
36104,07_2022,MT,271323,136,34
36105,07_2022,MT,271324,Not Available,Not Available
36106,07_2022,MT,271325,106,21
36107,07_2022,MT,271326,29,38
36108,07_2022,MT,271327,Not Available,Not Available
36109,07_2022,MT,271328,Not Available,Not Available
36110,07_2022,MT,271329,Not Available,Not Available
36111,07_2022,MT,271330,Not Available,Not Available
36112,07_2022,MT,271331,Not Available,Not Available
36113,07_2022,MT,271332,78,20
36114,07_2022,MT,271333,Not Available,Not Available
36115,07_2022,MT,271334,Not Available,Not Available
36116,07_2022,MT,271335,168,31
36117,07_2022,MT,271336,254,21
36118,07_2022,MT,271337,Not Available,Not Available
36119,07_2022,MT,271338,Not Available,Not Available
36120,07_2022,MT,271339,Not Available,Not Available
36121,07_2022,MT,271340,253,28
36122,07_2022,MT,271341,Not Available,Not Available
36123,07_2022,MT,271342,Not Available,Not Available
36124,07_2022,MT,271343,83,20
36125,07_2022,MT,271344,242,23
36126,07_2022,MT,271345,143,37
36127,07_2022,MT,271346,Not Available,Not Available
36128,07_2022,MT,271347,143,23
36129,07_2022,MT,271389,Not Available,Not Available
36130,07_2022,NE,280003,590,35
36131,07_2022,NE,280009,786,30
36132,07_2022,NE,280013,4069,23
36133,07_2022,NE,280020,668,25
36134,07_2022,NE,280023,707,27
36135,07_2022,NE,280032,742,29
36136,07_2022,NE,280040,1207,20
36137,07_2022,NE,280060,886,21
36138,07_2022,NE,280061,577,22
36139,07_2022,NE,280065,393,21
36140,07_2022,NE,28006F,457,39
36141,07_2022,NE,280077,205,17
36142,07_2022,NE,280081,635,18
36143,07_2022,NE,280105,162,28
36144,07_2022,NE,280111,363,29
36145,07_2022,NE,280125,397,31
36146,07_2022,NE,280127,141,59
36147,07_2022,NE,280128,473,39
36148,07_2022,NE,280129,297,65
36149,07_2022,NE,280130,799,25
36150,07_2022,NE,280131,502,61
36151,07_2022,NE,280132,840,28
36152,07_2022,NE,280133,209,25
36153,07_2022,NE,280134,454,39
36154,07_2022,NE,280139,Not Available,Not Available
36155,07_2022,NE,281300,57,46
36156,07_2022,NE,281301,76,45
36157,07_2022,NE,281302,Not Available,Not Available
36158,07_2022,NE,281303,Not Available,Not Available
36159,07_2022,NE,281304,86,34
36160,07_2022,NE,281305,28,32
36161,07_2022,NE,281306,Not Available,Not Available
36162,07_2022,NE,281307,Not Available,Not Available
36163,07_2022,NE,281308,39,39
36164,07_2022,NE,281309,47,52
36165,07_2022,NE,281310,Not Available,Not Available
36166,07_2022,NE,281311,Not Available,Not Available
36167,07_2022,NE,281312,Not Available,Not Available
36168,07_2022,NE,281313,48,24
36169,07_2022,NE,281314,31,41
36170,07_2022,NE,281315,126,43
36171,07_2022,NE,281316,Not Available,Not Available
36172,07_2022,NE,281318,42,41
36173,07_2022,NE,281319,55,46
36174,07_2022,NE,281320,46,46
36175,07_2022,NE,281322,111,49
36176,07_2022,NE,281323,Not Available,Not Available
36177,07_2022,NE,281324,Not Available,Not Available
36178,07_2022,NE,281325,Not Available,Not Available
36179,07_2022,NE,281326,44,35
36180,07_2022,NE,281327,50,35
36181,07_2022,NE,281328,41,38
36182,07_2022,NE,281329,155,32
36183,07_2022,NE,281330,Not Available,Not Available
36184,07_2022,NE,281331,34,37
36185,07_2022,NE,281332,90,40
36186,07_2022,NE,281333,32,56
36187,07_2022,NE,281334,166,46
36188,07_2022,NE,281335,41,40
36189,07_2022,NE,281336,189,35
36190,07_2022,NE,281338,68,37
36191,07_2022,NE,281339,95,38
36192,07_2022,NE,281340,39,34
36193,07_2022,NE,281341,108,38
36194,07_2022,NE,281342,51,22
36195,07_2022,NE,281343,Not Available,Not Available
36196,07_2022,NE,281344,66,16
36197,07_2022,NE,281345,86,33
36198,07_2022,NE,281346,Not Available,Not Available
36199,07_2022,NE,281347,71,43
36200,07_2022,NE,281348,43,30
36201,07_2022,NE,281349,63,26
36202,07_2022,NE,281350,41,41
36203,07_2022,NE,281351,Not Available,Not Available
36204,07_2022,NE,281352,192,38
36205,07_2022,NE,281353,40,33
36206,07_2022,NE,281354,32,18
36207,07_2022,NE,281355,53,31
36208,07_2022,NE,281356,106,46
36209,07_2022,NE,281357,Not Available,Not Available
36210,07_2022,NE,281358,34,31
36211,07_2022,NE,281359,49,23
36212,07_2022,NE,281360,138,28
36213,07_2022,NE,281361,93,27
36214,07_2022,NE,281362,212,42
36215,07_2022,NE,281363,137,27
36216,07_2022,NE,281364,110,22
36217,07_2022,NE,281365,73,39
36218,07_2022,NE,283300,Not Available,Not Available
36219,07_2022,NE,283301,Not Available,Not Available
36220,07_2022,NV,290001,1074,28
36221,07_2022,NV,290003,464,10
36222,07_2022,NV,290005,480,20
36223,07_2022,NV,290007,1540,12
36224,07_2022,NV,290008,213,14
36225,07_2022,NV,290009,539,31
36226,07_2022,NV,290012,Not Available,Not Available
36227,07_2022,NV,290019,1015,27
36228,07_2022,NV,29001F,482,39
36229,07_2022,NV,290021,666,14
36230,07_2022,NV,290022,394,14
36231,07_2022,NV,29002F,495,38
36232,07_2022,NV,290032,534,24
36233,07_2022,NV,290039,468,16
36234,07_2022,NV,290041,715,15
36235,07_2022,NV,290042,Not Available,Not Available
36236,07_2022,NV,290045,1158,19
36237,07_2022,NV,290046,526,13
36238,07_2022,NV,290047,494,16
36239,07_2022,NV,290049,320,25
36240,07_2022,NV,29004F,460,32
36241,07_2022,NV,290053,833,16
36242,07_2022,NV,290054,587,14
36243,07_2022,NV,290057,863,15
36244,07_2022,NV,290058,55,11
36245,07_2022,NV,291300,29,20
36246,07_2022,NV,291301,Not Available,Not Available
36247,07_2022,NV,291302,56,19
36248,07_2022,NV,291303,Not Available,Not Available
36249,07_2022,NV,291304,Not Available,Not Available
36250,07_2022,NV,291306,215,29
36251,07_2022,NV,291307,200,28
36252,07_2022,NV,291308,111,16
36253,07_2022,NV,291309,Not Available,Not Available
36254,07_2022,NV,291311,224,26
36255,07_2022,NV,291312,Not Available,Not Available
36256,07_2022,NV,291313,258,25
36257,07_2022,NV,291314,Not Available,Not Available
36258,07_2022,NH,300001,659,29
36259,07_2022,NH,300003,2032,30
36260,07_2022,NH,300005,455,25
36261,07_2022,NH,300011,720,26
36262,07_2022,NH,300012,386,20
36263,07_2022,NH,300014,397,21
36264,07_2022,NH,300017,459,24
36265,07_2022,NH,300018,800,26
36266,07_2022,NH,300019,573,24
36267,07_2022,NH,300020,428,23
36268,07_2022,NH,300023,908,28
36269,07_2022,NH,300029,453,26
36270,07_2022,NH,300034,1165,26
36271,07_2022,NH,301300,Not Available,Not Available
36272,07_2022,NH,301301,94,27
36273,07_2022,NH,301302,248,24
36274,07_2022,NH,301303,Not Available,Not Available
36275,07_2022,NH,301304,167,29
36276,07_2022,NH,301305,182,32
36277,07_2022,NH,301306,Not Available,Not Available
36278,07_2022,NH,301307,205,24
36279,07_2022,NH,301308,80,23
36280,07_2022,NH,301309,191,27
36281,07_2022,NH,301310,158,26
36282,07_2022,NH,301311,249,26
36283,07_2022,NH,301312,110,24
36284,07_2022,NJ,310001,5110,20
36285,07_2022,NJ,310002,425,8
36286,07_2022,NJ,310003,728,15
36287,07_2022,NJ,310005,792,26
36288,07_2022,NJ,310006,464,26
36289,07_2022,NJ,310008,905,20
36290,07_2022,NJ,310009,612,12
