License_ID,State,Latitude
License_4101,Northland (1),-1555.851664
License_4102,Otago (3),-1556.221644
License_4103,Southland (1),-1556.591625
License_4104,Taranaki (1),-1556.961605
License_4105,Auckland (7),-1557.331585
License_4106,Bay Of Plenty (2),-1557.701565
License_4107,Auckland (7),-1558.071546
License_4108,Bay Of Plenty (2),-1558.441526
License_4109,Canterbury (4),-1558.811506
License_4110,Gisborne (3),-1559.181486
License_4111,Manawatu Wanganui (6),-1559.551467
License_4112,Marlborough (1),-1559.921447
License_4113,Nelson (1),-1560.291427
License_4114,Northland (1),-1560.661407
License_4115,Otago (3),-1561.031387
License_4116,Southland (1),-1561.401368
License_4117,Taranaki (1),-1561.771348
License_4118,Auckland (7),-1562.141328
License_4119,Bay Of Plenty (2),-1562.511308
License_4120,Auckland (7),-1562.881289
License_4121,Bay Of Plenty (2),-1563.251269
License_4122,Canterbury (4),-1563.621249
License_4123,Gisborne (3),-1563.991229
License_4124,Manawatu Wanganui (6),-1564.36121
License_4125,Marlborough (1),-1564.73119
License_4126,Nelson (1),-1565.10117
License_4127,Northland (1),-1565.47115
License_4128,Otago (3),-1565.841131
License_4129,Southland (1),-1566.211111
License_4130,Taranaki (1),-1566.581091
License_4131,Auckland (7),-1566.951071
License_4132,Bay Of Plenty (2),-1567.321052
License_4133,Auckland (7),-1567.691032
License_4134,Bay Of Plenty (2),-1568.061012
License_4135,Canterbury (4),-1568.430992
License_4136,Gisborne (3),-1568.800972
License_4137,Manawatu Wanganui (6),-1569.170953
License_4138,Marlborough (1),-1569.540933
License_4139,Nelson (1),-1569.910913
License_4140,Northland (1),-1570.280893
License_4141,Auckland (7),-1570.650874
License_4142,Bay Of Plenty (2),-1571.020854
License_4143,Canterbury (4),-1571.390834
License_4144,Gisborne (3),-1571.760814
License_4145,Manawatu Wanganui (6),-1572.130795
License_4146,Marlborough (1),-1572.500775
License_4147,Nelson (1),-1572.870755
License_4148,Northland (1),-1573.240735
License_4149,Otago (3),-1573.610716
License_4150,Southland (1),-1573.980696
License_4151,Taranaki (1),-1574.350676
License_4152,Auckland (7),-1574.720656
License_4153,Bay Of Plenty (2),-1575.090636
License_4154,Auckland (7),-1575.460617
License_4155,Bay Of Plenty (2),-1575.830597
License_4156,Canterbury (4),-1576.200577
License_4157,Gisborne (3),-1576.570557
License_4158,Manawatu Wanganui (6),-1576.940538
License_4159,Marlborough (1),-1577.310518
License_4160,Nelson (1),-1577.680498
License_4161,Northland (1),-1578.050478
License_4162,Otago (3),-1578.420459
License_4163,Southland (1),-1578.790439
License_4164,Taranaki (1),-1579.160419
License_4165,Auckland (7),-1579.530399
License_4166,Bay Of Plenty (2),-1579.90038
License_4167,Auckland (7),-1580.27036
License_4168,Bay Of Plenty (2),-1580.64034
License_4169,Canterbury (4),-1581.01032
License_4170,Gisborne (3),-1581.3803
License_4171,Manawatu Wanganui (6),-1581.750281
License_4172,Marlborough (1),-1582.120261
License_4173,Nelson (1),-1582.490241
License_4174,Northland (1),-1582.860221
License_4175,Otago (3),-1583.230202
License_4176,Southland (1),-1583.600182
License_4177,Taranaki (1),-1583.970162
License_4178,Auckland (7),-1584.340142
License_4179,Bay Of Plenty (2),-1584.710123
License_4180,Auckland (7),-1585.080103
License_4181,Bay Of Plenty (2),-1585.450083
License_4182,Canterbury (4),-1585.820063
License_4183,Gisborne (3),-1586.190044
License_4184,Manawatu Wanganui (6),-1586.560024
License_4185,Marlborough (1),-1586.930004
License_4186,Nelson (1),-1587.299984
License_4187,Northland (1),-1587.669964
License_4188,Otago (3),-1588.039945
License_4189,Southland (1),-1588.409925
License_4190,Taranaki (1),-1588.779905
License_4191,Auckland (7),-1589.149885
License_4192,Bay Of Plenty (2),-1589.519866
License_4193,Auckland (7),-1589.889846
License_4194,Bay Of Plenty (2),-1590.259826
License_4195,Canterbury (4),-1590.629806
License_4196,Gisborne (3),-1590.999787
License_4197,Manawatu Wanganui (6),-1591.369767
License_4198,Marlborough (1),-1591.739747
License_4199,Nelson (1),-1592.109727
License_4200,Northland (1),-1592.479708
License_4201,Otago (3),-1592.849688
License_4202,Southland (1),-1593.219668
License_4203,Taranaki (1),-1593.589648
License_4204,Auckland (7),-1593.959628
License_4205,Bay Of Plenty (2),-1594.329609
License_4206,Auckland (7),-1594.699589
License_4207,Bay Of Plenty (2),-1595.069569
License_4208,Canterbury (4),-1595.439549
License_4209,Gisborne (3),-1595.80953
License_4210,Manawatu Wanganui (6),-1596.17951
License_4211,Marlborough (1),-1596.54949
License_4212,Nelson (1),-1596.91947
License_4213,Northland (1),-1597.289451
License_4214,Otago (3),-1597.659431
License_4215,Southland (1),-1598.029411
License_4216,Taranaki (1),-1598.399391
License_4217,Auckland (7),-1598.769372
License_4218,Bay Of Plenty (2),-1599.139352
License_4219,Auckland (7),-1599.509332
License_4220,Bay Of Plenty (2),-1599.879312
License_4221,Canterbury (4),-1600.249292
License_4222,Gisborne (3),-1600.619273
License_4223,Manawatu Wanganui (6),-1600.989253
License_4224,Marlborough (1),-1601.359233
License_4225,Nelson (1),-1601.729213
License_4226,Northland (1),-1602.099194
License_4227,Otago (3),-1602.469174
License_4228,Southland (1),-1602.839154
License_4229,Taranaki (1),-1603.209134
License_4230,Auckland (7),-1603.579115
License_4231,Bay Of Plenty (2),-1603.949095
License_4232,Auckland (7),-1604.319075
License_4233,Bay Of Plenty (2),-1604.689055
License_4234,Canterbury (4),-1605.059036
License_4235,Gisborne (3),-1605.429016
License_4236,Manawatu Wanganui (6),-1605.798996
License_4237,Marlborough (1),-1606.168976
License_4238,Nelson (1),-1606.538956
License_4239,Northland (1),-1606.908937
License_4240,Otago (3),-1607.278917
License_4241,Southland (1),-1607.648897
License_4242,Taranaki (1),-1608.018877
License_4243,Auckland (7),-1608.388858
License_4244,Bay Of Plenty (2),-1608.758838
License_4245,Auckland (7),-1609.128818
License_4246,Bay Of Plenty (2),-1609.498798
License_4247,Canterbury (4),-1609.868779
License_4248,Gisborne (3),-1610.238759
License_4249,Manawatu Wanganui (6),-1610.608739
License_4250,Marlborough (1),-1610.978719
License_4251,Nelson (1),-1611.3487
License_4252,Northland (1),-1611.71868
License_4253,Otago (3),-1612.08866
License_4254,Southland (1),-1612.45864
License_4255,Taranaki (1),-1612.828621
License_4256,Auckland (7),-1613.198601
License_4257,Bay Of Plenty (2),-1613.568581
License_4258,Auckland (7),-1613.938561
License_4259,Bay Of Plenty (2),-1614.308541
License_4260,Canterbury (4),-1614.678522
License_4261,Gisborne (3),-1615.048502
License_4262,Manawatu Wanganui (6),-1615.418482
License_4263,Marlborough (1),-1615.788462
License_4264,Nelson (1),-1616.158443
License_4265,Northland (1),-1616.528423
License_4266,Otago (3),-1616.898403
License_4267,Southland (1),-1617.268383
License_4268,Taranaki (1),-1617.638364
License_4269,Auckland (7),-1618.008344
License_4270,Bay Of Plenty (2),-1618.378324
License_4271,Auckland (7),-1618.748304
License_4272,Bay Of Plenty (2),-1619.118285
License_4273,Canterbury (4),-1619.488265
License_4274,Gisborne (3),-1619.858245
License_4275,Manawatu Wanganui (6),-1620.228225
License_4276,Marlborough (1),-1620.598205
License_4277,Nelson (1),-1620.968186
License_4278,Northland (1),-1621.338166
License_4279,Auckland (7),-1621.708146
License_4280,Bay Of Plenty (2),-1622.078126
License_4281,Canterbury (4),-1622.448107
License_4282,Gisborne (3),-1622.818087
License_4283,Manawatu Wanganui (6),-1623.188067
License_4284,Marlborough (1),-1623.558047
License_4285,Nelson (1),-1623.928028
License_4286,Northland (1),-1624.298008
License_4287,Otago (3),-1624.667988
License_4288,Southland (1),-1625.037968
License_4289,Taranaki (1),-1625.407949
License_4290,Auckland (7),-1625.777929
License_4291,Bay Of Plenty (2),-1626.147909
License_4292,Auckland (7),-1626.517889
License_4293,Bay Of Plenty (2),-1626.887869
License_4294,Canterbury (4),-1627.25785
License_4295,Gisborne (3),-1627.62783
License_4296,Manawatu Wanganui (6),-1627.99781
License_4297,Marlborough (1),-1628.36779
License_4298,Nelson (1),-1628.737771
License_4299,Northland (1),-1629.107751
License_4300,Otago (3),-1629.477731
License_4301,Southland (1),-1629.847711
License_4302,Taranaki (1),-1630.217692
License_4303,Auckland (7),-1630.587672
License_4304,Bay Of Plenty (2),-1630.957652
License_4305,Auckland (7),-1631.327632
License_4306,Bay Of Plenty (2),-1631.697613
License_4307,Canterbury (4),-1632.067593
License_4308,Gisborne (3),-1632.437573
License_4309,Manawatu Wanganui (6),-1632.807553
License_4310,Marlborough (1),-1633.177533
License_4311,Nelson (1),-1633.547514
License_4312,Northland (1),-1633.917494
License_4313,Otago (3),-1634.287474
License_4314,Southland (1),-1634.657454
License_4315,Taranaki (1),-1635.027435
License_4316,Auckland (7),-1635.397415
License_4317,Bay Of Plenty (2),-1635.767395
License_4318,Auckland (7),-1636.137375
License_4319,Bay Of Plenty (2),-1636.507356
License_4320,Canterbury (4),-1636.877336
License_4321,Gisborne (3),-1637.247316
License_4322,Manawatu Wanganui (6),-1637.617296
License_4323,Marlborough (1),-1637.987277
License_4324,Nelson (1),-1638.357257
License_4325,Northland (1),-1638.727237
License_4326,Otago (3),-1639.097217
License_4327,Southland (1),-1639.467197
License_4328,Taranaki (1),-1639.837178
License_4329,Auckland (7),-1640.207158
License_4330,Bay Of Plenty (2),-1640.577138
License_4331,Auckland (7),-1640.947118
License_4332,Bay Of Plenty (2),-1641.317099
License_4333,Canterbury (4),-1641.687079
License_4334,Gisborne (3),-1642.057059
License_4335,Manawatu Wanganui (6),-1642.427039
License_4336,Marlborough (1),-1642.79702
License_4337,Nelson (1),-1643.167
License_4338,Northland (1),-1643.53698
License_4339,Otago (3),-1643.90696
License_4340,Southland (1),-1644.276941
License_4341,Taranaki (1),-1644.646921
License_4342,Auckland (7),-1645.016901
License_4343,Bay Of Plenty (2),-1645.386881
License_4344,Auckland (7),-1645.756861
License_4345,Bay Of Plenty (2),-1646.126842
License_4346,Canterbury (4),-1646.496822
License_4347,Gisborne (3),-1646.866802
License_4348,Manawatu Wanganui (6),-1647.236782
License_4349,Marlborough (1),-1647.606763
License_4350,Nelson (1),-1647.976743
License_4351,Northland (1),-1648.346723
License_4352,Otago (3),-1648.716703
License_4353,Southland (1),-1649.086684
License_4354,Taranaki (1),-1649.456664
License_4355,Auckland (7),-1649.826644
License_4356,Bay Of Plenty (2),-1650.196624
License_4357,Auckland (7),-1650.566605
License_4358,Bay Of Plenty (2),-1650.936585
License_4359,Canterbury (4),-1651.306565
License_4360,Gisborne (3),-1651.676545
License_4361,Manawatu Wanganui (6),-1652.046525
License_4362,Marlborough (1),-1652.416506
License_4363,Nelson (1),-1652.786486
License_4364,Northland (1),-1653.156466
License_4365,Otago (3),-1653.526446
License_4366,Southland (1),-1653.896427
License_4367,Taranaki (1),-1654.266407
License_4368,Auckland (7),-1654.636387
License_4369,Bay Of Plenty (2),-1655.006367
License_4370,Auckland (7),-1655.376348
License_4371,Bay Of Plenty (2),-1655.746328
License_4372,Canterbury (4),-1656.116308
License_4373,Gisborne (3),-1656.486288
License_4374,Manawatu Wanganui (6),-1656.856269
License_4375,Marlborough (1),-1657.226249
License_4376,Nelson (1),-1657.596229
License_4377,Northland (1),-1657.966209
License_4378,Otago (3),-1658.336189
License_4379,Southland (1),-1658.70617
License_4380,Taranaki (1),-1659.07615
License_4381,Auckland (7),-1659.44613
License_4382,Bay Of Plenty (2),-1659.81611
License_4383,Auckland (7),-1660.186091
License_4384,Bay Of Plenty (2),-1660.556071
License_4385,Canterbury (4),-1660.926051
License_4386,Gisborne (3),-1661.296031
License_4387,Manawatu Wanganui (6),-1661.666012
License_4388,Marlborough (1),-1662.035992
License_4389,Nelson (1),-1662.405972
License_4390,Northland (1),-1662.775952
License_4391,Otago (3),-1663.145933
License_4392,Southland (1),-1663.515913
License_4393,Taranaki (1),-1663.885893
License_4394,Auckland (7),-1664.255873
License_4395,Bay Of Plenty (2),-1664.625854
License_4396,Auckland (7),-1664.995834
License_4397,Bay Of Plenty (2),-1665.365814
License_4398,Canterbury (4),-1665.735794
License_4399,Gisborne (3),-1666.105774
License_4400,Manawatu Wanganui (6),-1666.475755
License_4401,Marlborough (1),-1666.845735
License_4402,Nelson (1),-1667.215715
License_4403,Northland (1),-1667.585695
License_4404,Otago (3),-1667.955676
License_4405,Southland (1),-1668.325656
License_4406,Taranaki (1),-1668.695636
License_4407,Auckland (7),-1669.065616
License_4408,Bay Of Plenty (2),-1669.435597
License_4409,Auckland (7),-1669.805577
License_4410,Bay Of Plenty (2),-1670.175557
License_4411,Canterbury (4),-1670.545537
License_4412,Gisborne (3),-1670.915518
License_4413,Manawatu Wanganui (6),-1671.285498
License_4414,Marlborough (1),-1671.655478
License_4415,Nelson (1),-1672.025458
License_4416,Northland (1),-1672.395438
License_4417,Auckland (7),-1672.765419
License_4418,Bay Of Plenty (2),-1673.135399
License_4419,Canterbury (4),-1673.505379
License_4420,Gisborne (3),-1673.875359
License_4421,Manawatu Wanganui (6),-1674.24534
License_4422,Marlborough (1),-1674.61532
License_4423,Nelson (1),-1674.9853
License_4424,Northland (1),-1675.35528
License_4425,Otago (3),-1675.725261
License_4426,Southland (1),-1676.095241
License_4427,Taranaki (1),-1676.465221
License_4428,Auckland (7),-1676.835201
License_4429,Bay Of Plenty (2),-1677.205182
License_4430,Auckland (7),-1677.575162
License_4431,Bay Of Plenty (2),-1677.945142
License_4432,Canterbury (4),-1678.315122
License_4433,Gisborne (3),-1678.685102
License_4434,Manawatu Wanganui (6),-1679.055083
License_4435,Marlborough (1),-1679.425063
License_4436,Nelson (1),-1679.795043
License_4437,Northland (1),-1680.165023
License_4438,Otago (3),-1680.535004
License_4439,Southland (1),-1680.904984
License_4440,Taranaki (1),-1681.274964
License_4441,Auckland (7),-1681.644944
License_4442,Bay Of Plenty (2),-1682.014925
License_4443,Auckland (7),-1682.384905
License_4444,Bay Of Plenty (2),-1682.754885
License_4445,Canterbury (4),-1683.124865
License_4446,Gisborne (3),-1683.494846
License_4447,Manawatu Wanganui (6),-1683.864826
License_4448,Marlborough (1),-1684.234806
License_4449,Nelson (1),-1684.604786
License_4450,Northland (1),-1684.974766
License_4451,Otago (3),-1685.344747
License_4452,Southland (1),-1685.714727
License_4453,Taranaki (1),-1686.084707
License_4454,Auckland (7),-1686.454687
License_4455,Bay Of Plenty (2),-1686.824668
License_4456,Auckland (7),-1687.194648
License_4457,Bay Of Plenty (2),-1687.564628
License_4458,Canterbury (4),-1687.934608
License_4459,Gisborne (3),-1688.304589
License_4460,Manawatu Wanganui (6),-1688.674569
License_4461,Marlborough (1),-1689.044549
License_4462,Nelson (1),-1689.414529
License_4463,Northland (1),-1689.78451
License_4464,Otago (3),-1690.15449
License_4465,Southland (1),-1690.52447
License_4466,Taranaki (1),-1690.89445
License_4467,Auckland (7),-1691.26443
License_4468,Bay Of Plenty (2),-1691.634411
License_4469,Auckland (7),-1692.004391
License_4470,Bay Of Plenty (2),-1692.374371
License_4471,Canterbury (4),-1692.744351
License_4472,Gisborne (3),-1693.114332
License_4473,Manawatu Wanganui (6),-1693.484312
License_4474,Marlborough (1),-1693.854292
License_4475,Nelson (1),-1694.224272
License_4476,Northland (1),-1694.594253
License_4477,Otago (3),-1694.964233
License_4478,Southland (1),-1695.334213
License_4479,Taranaki (1),-1695.704193
License_4480,Auckland (7),-1696.074174
License_4481,Bay Of Plenty (2),-1696.444154
License_4482,Auckland (7),-1696.814134
License_4483,Bay Of Plenty (2),-1697.184114
License_4484,Canterbury (4),-1697.554094
License_4485,Gisborne (3),-1697.924075
License_4486,Manawatu Wanganui (6),-1698.294055
License_4487,Marlborough (1),-1698.664035
License_4488,Nelson (1),-1699.034015
License_4489,Northland (1),-1699.403996
License_4490,Otago (3),-1699.773976
License_4491,Southland (1),-1700.143956
License_4492,Taranaki (1),-1700.513936
License_4493,Auckland (7),-1700.883917
License_4494,Bay Of Plenty (2),-1701.253897
License_4495,Auckland (7),-1701.623877
License_4496,Bay Of Plenty (2),-1701.993857
License_4497,Canterbury (4),-1702.363838
License_4498,Gisborne (3),-1702.733818
License_4499,Manawatu Wanganui (6),-1703.103798
License_4500,Marlborough (1),-1703.473778
License_4501,Nelson (1),-1703.843758
License_4502,Northland (1),-1704.213739
License_4503,Otago (3),-1704.583719
License_4504,Southland (1),-1704.953699
License_4505,Taranaki (1),-1705.323679
License_4506,Auckland (7),-1705.69366
License_4507,Bay Of Plenty (2),-1706.06364
License_4508,Auckland (7),-1706.43362
License_4509,Bay Of Plenty (2),-1706.8036
License_4510,Canterbury (4),-1707.173581
License_4511,Gisborne (3),-1707.543561
License_4512,Manawatu Wanganui (6),-1707.913541
License_4513,Marlborough (1),-1708.283521
License_4514,Nelson (1),-1708.653502
License_4515,Northland (1),-1709.023482
License_4516,Otago (3),-1709.393462
License_4517,Southland (1),-1709.763442
License_4518,Taranaki (1),-1710.133422
License_4519,Auckland (7),-1710.503403
License_4520,Bay Of Plenty (2),-1710.873383
License_4521,Auckland (7),-1711.243363
License_4522,Bay Of Plenty (2),-1711.613343
