License_ID,State,Latitude
License_521,Canterbury (4),-231.32241821289062
License_522,Gisborne (3),-231.69239807128906
License_523,Manawatu Wanganui (6),-232.0623779296875
License_524,Marlborough (1),-232.43235778808594
License_525,Nelson (1),-232.80233764648438
License_526,Northland (1),-233.1723175048828
License_527,Otago (3),-233.54229736328125
License_528,Southland (1),-233.9122772216797
License_529,Taranaki (1),-234.28225708007812
License_530,Auckland (7),-234.65223693847656
License_531,Bay Of Plenty (2),-235.022216796875
License_532,Auckland (7),-235.39219665527344
License_533,Bay Of Plenty (2),-235.76217651367188
License_534,Canterbury (4),-236.1321563720703
License_535,Gisborne (3),-236.50213623046875
License_536,Manawatu Wanganui (6),-236.87213134765625
License_537,Marlborough (1),-237.2421112060547
License_538,Nelson (1),-237.61209106445312
License_539,Northland (1),-237.98207092285156
License_540,Otago (3),-238.35205078125
License_541,Southland (1),-238.72203063964844
License_542,Taranaki (1),-239.09201049804688
License_543,Auckland (7),-239.4619903564453
License_544,Bay Of Plenty (2),-239.83197021484375
License_545,Auckland (7),-240.2019500732422
License_546,Bay Of Plenty (2),-240.57192993164062
License_547,Canterbury (4),-240.94190979003906
License_548,Gisborne (3),-241.3118896484375
License_549,Manawatu Wanganui (6),-241.68186950683594
License_550,Marlborough (1),-242.05184936523438
License_551,Nelson (1),-242.4218292236328
License_552,Northland (1),-242.79180908203125
License_553,Auckland (7),-243.1617889404297
License_554,Bay Of Plenty (2),-243.53176879882812
License_555,Canterbury (4),-243.90174865722656
License_556,Gisborne (3),-244.271728515625
License_557,Manawatu Wanganui (6),-244.64170837402344
License_558,Marlborough (1),-245.01168823242188
License_559,Nelson (1),-245.3816680908203
License_560,Northland (1),-245.75164794921875
License_561,Otago (3),-246.1216278076172
License_562,Southland (1),-246.49160766601562
License_563,Taranaki (1),-246.86158752441406
License_564,Auckland (7),-247.2315673828125
License_565,Bay Of Plenty (2),-247.60154724121094
License_566,Auckland (7),-247.97152709960938
License_567,Bay Of Plenty (2),-248.3415069580078
License_568,Canterbury (4),-248.71148681640625
License_569,Gisborne (3),-249.0814666748047
License_570,Manawatu Wanganui (6),-249.45144653320312
License_571,Marlborough (1),-249.82142639160156
License_572,Nelson (1),-250.19140625
License_573,Northland (1),-250.56138610839844
License_574,Otago (3),-250.93136596679688
License_575,Southland (1),-251.3013458251953
License_576,Taranaki (1),-251.67132568359375
License_577,Auckland (7),-252.04132080078125
License_578,Bay Of Plenty (2),-252.4113006591797
License_579,Auckland (7),-252.78128051757812
License_580,Bay Of Plenty (2),-253.15126037597656
License_581,Canterbury (4),-253.521240234375
License_582,Gisborne (3),-253.89122009277344
License_583,Manawatu Wanganui (6),-254.26119995117188
License_584,Marlborough (1),-254.6311798095703
License_585,Nelson (1),-255.00115966796875
License_586,Northland (1),-255.3711395263672
License_587,Otago (3),-255.74111938476562
License_588,Southland (1),-256.111083984375
License_589,Taranaki (1),-256.4810791015625
License_590,Auckland (7),-256.8510437011719
License_591,Bay Of Plenty (2),-257.2210388183594
License_592,Auckland (7),-257.59100341796875
License_593,Bay Of Plenty (2),-257.96099853515625
License_594,Canterbury (4),-258.3309631347656
License_595,Gisborne (3),-258.7009582519531
License_596,Manawatu Wanganui (6),-259.0709228515625
License_597,Marlborough (1),-259.44091796875
License_598,Nelson (1),-259.8109130859375
License_599,Northland (1),-260.1808776855469
License_600,Otago (3),-260.5508728027344
License_601,Southland (1),-260.92083740234375
License_602,Taranaki (1),-261.29083251953125
License_603,Auckland (7),-261.6607971191406
License_604,Bay Of Plenty (2),-262.0307922363281
License_605,Auckland (7),-262.4007568359375
License_606,Bay Of Plenty (2),-262.770751953125
License_607,Canterbury (4),-263.1407165527344
License_608,Gisborne (3),-263.5107116699219
License_609,Manawatu Wanganui (6),-263.88067626953125
License_610,Marlborough (1),-264.25067138671875
License_611,Nelson (1),-264.6206359863281
License_612,Northland (1),-264.9906311035156
License_613,Otago (3),-265.360595703125
License_614,Southland (1),-265.7305908203125
License_615,Taranaki (1),-266.1005554199219
License_616,Auckland (7),-266.4705505371094
License_617,Bay Of Plenty (2),-266.84051513671875
License_618,Auckland (7),-267.21051025390625
License_619,Bay Of Plenty (2),-267.5804748535156
License_620,Canterbury (4),-267.9504699707031
License_621,Gisborne (3),-268.3204345703125
License_622,Manawatu Wanganui (6),-268.6904296875
License_623,Marlborough (1),-269.0603942871094
License_624,Nelson (1),-269.4303894042969
License_625,Northland (1),-269.80035400390625
License_626,Otago (3),-270.17034912109375
License_627,Southland (1),-270.5403137207031
License_628,Taranaki (1),-270.9103088378906
License_629,Auckland (7),-271.2802734375
License_630,Bay Of Plenty (2),-271.6502685546875
License_631,Auckland (7),-272.0202331542969
License_632,Bay Of Plenty (2),-272.3902282714844
License_633,Canterbury (4),-272.76019287109375
License_634,Gisborne (3),-273.13018798828125
License_635,Manawatu Wanganui (6),-273.5001525878906
License_636,Marlborough (1),-273.8701477050781
License_637,Nelson (1),-274.2401428222656
License_638,Northland (1),-274.610107421875
License_639,Otago (3),-274.9801025390625
License_640,Southland (1),-275.3500671386719
License_641,Taranaki (1),-275.7200622558594
License_642,Auckland (7),-276.09002685546875
License_643,Bay Of Plenty (2),-276.46002197265625
License_644,Auckland (7),-276.8299865722656
License_645,Bay Of Plenty (2),-277.1999816894531
License_646,Canterbury (4),-277.5699462890625
License_647,Gisborne (3),-277.93994140625
License_648,Manawatu Wanganui (6),-278.3099060058594
License_649,Marlborough (1),-278.6799011230469
License_650,Nelson (1),-279.04986572265625
License_651,Northland (1),-279.41986083984375
License_652,Otago (3),-279.7898254394531
License_653,Southland (1),-280.1598205566406
License_654,Taranaki (1),-280.52978515625
License_655,Auckland (7),-280.8997802734375
License_656,Bay Of Plenty (2),-281.2697448730469
License_657,Auckland (7),-281.6397399902344
License_658,Bay Of Plenty (2),-282.00970458984375
License_659,Canterbury (4),-282.37969970703125
License_660,Gisborne (3),-282.7496643066406
License_661,Manawatu Wanganui (6),-283.1196594238281
License_662,Marlborough (1),-283.4896240234375
License_663,Nelson (1),-283.859619140625
License_664,Northland (1),-284.2295837402344
License_665,Otago (3),-284.5995788574219
License_666,Southland (1),-284.96954345703125
License_667,Taranaki (1),-285.33953857421875
License_668,Auckland (7),-285.7095031738281
License_669,Bay Of Plenty (2),-286.0794982910156
License_670,Auckland (7),-286.449462890625
License_671,Bay Of Plenty (2),-286.8194580078125
License_672,Canterbury (4),-287.1894226074219
License_673,Gisborne (3),-287.5594177246094
License_674,Manawatu Wanganui (6),-287.92938232421875
License_675,Marlborough (1),-288.29937744140625
License_676,Nelson (1),-288.6693420410156
License_677,Northland (1),-289.0393371582031
License_678,Otago (3),-289.4093322753906
License_679,Southland (1),-289.779296875
License_680,Taranaki (1),-290.1492919921875
License_681,Auckland (7),-290.5192565917969
License_682,Bay Of Plenty (2),-290.8892517089844
License_683,Auckland (7),-291.25921630859375
License_684,Bay Of Plenty (2),-291.62921142578125
License_685,Canterbury (4),-291.9991760253906
License_686,Gisborne (3),-292.3691711425781
License_687,Manawatu Wanganui (6),-292.7391357421875
License_688,Marlborough (1),-293.109130859375
License_689,Nelson (1),-293.4790954589844
License_690,Northland (1),-293.8490905761719
License_691,Auckland (7),-294.21905517578125
License_692,Bay Of Plenty (2),-294.58905029296875
License_693,Canterbury (4),-294.9590148925781
License_694,Gisborne (3),-295.3290100097656
License_695,Manawatu Wanganui (6),-295.698974609375
License_696,Marlborough (1),-296.0689697265625
License_697,Nelson (1),-296.4389343261719
License_698,Northland (1),-296.8089294433594
License_699,Otago (3),-297.17889404296875
License_700,Southland (1),-297.54888916015625
License_701,Taranaki (1),-297.9188537597656
License_702,Auckland (7),-298.2888488769531
License_703,Bay Of Plenty (2),-298.6588134765625
License_704,Auckland (7),-299.02880859375
License_705,Bay Of Plenty (2),-299.3987731933594
License_706,Canterbury (4),-299.7687683105469
License_707,Gisborne (3),-300.13873291015625
License_708,Manawatu Wanganui (6),-300.50872802734375
License_709,Marlborough (1),-300.8786926269531
License_710,Nelson (1),-301.2486877441406
License_711,Northland (1),-301.61865234375
License_712,Otago (3),-301.9886474609375
License_713,Southland (1),-302.3586120605469
License_714,Taranaki (1),-302.7286071777344
License_715,Auckland (7),-303.09857177734375
License_716,Bay Of Plenty (2),-303.46856689453125
License_717,Auckland (7),-303.8385314941406
License_718,Bay Of Plenty (2),-304.2085266113281
License_719,Canterbury (4),-304.5785217285156
License_720,Gisborne (3),-304.948486328125
License_721,Manawatu Wanganui (6),-305.3184814453125
License_722,Marlborough (1),-305.6884460449219
License_723,Nelson (1),-306.0584411621094
License_724,Northland (1),-306.42840576171875
License_725,Otago (3),-306.79840087890625
License_726,Southland (1),-307.1683654785156
License_727,Taranaki (1),-307.5383605957031
License_728,Auckland (7),-307.9083251953125
License_729,Bay Of Plenty (2),-308.2783203125
License_730,Auckland (7),-308.6482849121094
License_731,Bay Of Plenty (2),-309.0182800292969
License_732,Canterbury (4),-309.38824462890625
License_733,Gisborne (3),-309.75823974609375
License_734,Manawatu Wanganui (6),-310.1282043457031
License_735,Marlborough (1),-310.4981994628906
License_736,Nelson (1),-310.8681640625
License_737,Northland (1),-311.2381591796875
License_738,Otago (3),-311.6081237792969
License_739,Southland (1),-311.9781188964844
License_740,Taranaki (1),-312.34808349609375
License_741,Auckland (7),-312.71807861328125
License_742,Bay Of Plenty (2),-313.0880432128906
License_743,Auckland (7),-313.4580383300781
License_744,Bay Of Plenty (2),-313.8280029296875
License_745,Canterbury (4),-314.197998046875
License_746,Gisborne (3),-314.5679626464844
License_747,Manawatu Wanganui (6),-314.9379577636719
License_748,Marlborough (1),-315.30792236328125
License_749,Nelson (1),-315.67791748046875
License_750,Northland (1),-316.0478820800781
License_751,Otago (3),-316.4178771972656
License_752,Southland (1),-316.787841796875
License_753,Taranaki (1),-317.1578369140625
License_754,Auckland (7),-317.5278015136719
License_755,Bay Of Plenty (2),-317.8977966308594
License_756,Auckland (7),-318.26776123046875
License_757,Bay Of Plenty (2),-318.63775634765625
License_758,Canterbury (4),-319.0077209472656
License_759,Gisborne (3),-319.3777160644531
License_760,Manawatu Wanganui (6),-319.7477111816406
License_761,Marlborough (1),-320.11767578125
License_762,Nelson (1),-320.4876708984375
License_763,Northland (1),-320.8576354980469
License_764,Otago (3),-321.2276306152344
License_765,Southland (1),-321.59759521484375
License_766,Taranaki (1),-321.96759033203125
License_767,Auckland (7),-322.3375549316406
License_768,Bay Of Plenty (2),-322.7075500488281
License_769,Auckland (7),-323.0775146484375
License_770,Bay Of Plenty (2),-323.447509765625
License_771,Canterbury (4),-323.8174743652344
License_772,Gisborne (3),-324.1874694824219
License_773,Manawatu Wanganui (6),-324.55743408203125
License_774,Marlborough (1),-324.92742919921875
License_775,Nelson (1),-325.2973937988281
License_776,Northland (1),-325.6673889160156
License_777,Otago (3),-326.037353515625
License_778,Southland (1),-326.4073486328125
License_779,Taranaki (1),-326.7773132324219
License_780,Auckland (7),-327.1473083496094
License_781,Bay Of Plenty (2),-327.51727294921875
License_782,Auckland (7),-327.88726806640625
License_783,Bay Of Plenty (2),-328.2572326660156
License_784,Canterbury (4),-328.6272277832031
License_785,Gisborne (3),-328.9971923828125
License_786,Manawatu Wanganui (6),-329.3671875
License_787,Marlborough (1),-329.7371520996094
License_788,Nelson (1),-330.1071472167969
License_789,Northland (1),-330.47711181640625
License_790,Otago (3),-330.84710693359375
License_791,Southland (1),-331.2170715332031
License_792,Taranaki (1),-331.5870666503906
License_793,Auckland (7),-331.95703125
License_794,Bay Of Plenty (2),-332.3270263671875
License_795,Auckland (7),-332.6969909667969
License_796,Bay Of Plenty (2),-333.0669860839844
License_797,Canterbury (4),-333.43695068359375
License_798,Gisborne (3),-333.80694580078125
License_799,Manawatu Wanganui (6),-334.17694091796875
License_800,Marlborough (1),-334.5469055175781
License_801,Nelson (1),-334.9169006347656
License_802,Northland (1),-335.286865234375
License_803,Otago (3),-335.6568603515625
License_804,Southland (1),-336.0268249511719
License_805,Taranaki (1),-336.3968200683594
License_806,Auckland (7),-336.76678466796875
License_807,Bay Of Plenty (2),-337.13677978515625
License_808,Auckland (7),-337.5067443847656
License_809,Bay Of Plenty (2),-337.8767395019531
License_810,Canterbury (4),-338.2467041015625
License_811,Gisborne (3),-338.61669921875
License_812,Manawatu Wanganui (6),-338.9866638183594
License_813,Marlborough (1),-339.3566589355469
License_814,Nelson (1),-339.72662353515625
License_815,Northland (1),-340.09661865234375
License_816,Otago (3),-340.4665832519531
License_817,Southland (1),-340.8365783691406
License_818,Taranaki (1),-341.20654296875
License_819,Auckland (7),-341.5765380859375
License_820,Bay Of Plenty (2),-341.9465026855469
License_821,Auckland (7),-342.3164978027344
License_822,Bay Of Plenty (2),-342.68646240234375
License_823,Canterbury (4),-343.05645751953125
License_824,Gisborne (3),-343.4264221191406
License_825,Manawatu Wanganui (6),-343.7964172363281
License_826,Marlborough (1),-344.1663818359375
License_827,Nelson (1),-344.536376953125
License_828,Northland (1),-344.9063415527344
License_829,Auckland (7),-345.2763366699219
License_830,Bay Of Plenty (2),-345.64630126953125
License_831,Canterbury (4),-346.01629638671875
License_832,Gisborne (3),-346.3862609863281
License_833,Manawatu Wanganui (6),-346.7562561035156
License_834,Marlborough (1),-347.126220703125
License_835,Nelson (1),-347.4962158203125
License_836,Northland (1),-347.8661804199219
License_837,Otago (3),-348.2361755371094
License_838,Southland (1),-348.60614013671875
License_839,Taranaki (1),-348.97613525390625
License_840,Auckland (7),-349.34613037109375
License_841,Bay Of Plenty (2),-349.7160949707031
License_842,Auckland (7),-350.0860900878906
License_843,Bay Of Plenty (2),-350.4560546875
License_844,Canterbury (4),-350.8260498046875
License_845,Gisborne (3),-351.1960144042969
License_846,Manawatu Wanganui (6),-351.5660095214844
License_847,Marlborough (1),-351.93597412109375
License_848,Nelson (1),-352.30596923828125
License_849,Northland (1),-352.6759338378906
License_850,Otago (3),-353.0459289550781
License_851,Southland (1),-353.4158935546875
License_852,Taranaki (1),-353.785888671875
License_853,Auckland (7),-354.1558532714844
License_854,Bay Of Plenty (2),-354.5258483886719
License_855,Auckland (7),-354.89581298828125
License_856,Bay Of Plenty (2),-355.26580810546875
License_857,Canterbury (4),-355.6357727050781
License_858,Gisborne (3),-356.0057678222656
License_859,Manawatu Wanganui (6),-356.375732421875
License_860,Marlborough (1),-356.7457275390625
License_861,Nelson (1),-357.1156921386719
License_862,Northland (1),-357.4856872558594
License_863,Otago (3),-357.85565185546875
License_864,Southland (1),-358.22564697265625
License_865,Taranaki (1),-358.5956115722656
License_866,Auckland (7),-358.9656066894531
License_867,Bay Of Plenty (2),-359.3355712890625
License_868,Auckland (7),-359.70556640625
License_869,Bay Of Plenty (2),-360.0755310058594
License_870,Canterbury (4),-360.4455261230469
License_871,Gisborne (3),-360.81549072265625
