vehicle_id,vehicle_type,make_id,model_year,vehicle_desc,color,date_stolen,location_id,owner_id,price_id,Engine_ID,License_ID,Dim_01_id,Dim_02_id,Dim_03_id,Dim_04_id,Dim_05_id,Dim_06_id,Dim_07_id,Dim_08_id,Dim_09_id
3471,Trailer,623,2008,FACTORY,Silver,2021-11-29,104,Owner3471,price_3471,Engine_3471,License_3471,Dim_01_3471,Dim_02_3471,Dim_03_3471,Dim_04_3471,Dim_05_3471,Dim_06_3471,Dim_07_3471,Dim_08_3471,Dim_09_3471
3472,Trailer,549,2008,TRAILER,Green,2022-02-26,106,Owner3472,price_3472,Engine_3472,License_3472,Dim_01_3472,Dim_02_3472,Dim_03_3472,Dim_04_3472,Dim_05_3472,Dim_06_3472,Dim_07_3472,Dim_08_3472,Dim_09_3472
3473,Trailer,514,2008,AK,Silver,2021-11-11,106,Owner3473,price_3473,Engine_3473,License_3473,Dim_01_3473,Dim_02_3473,Dim_03_3473,Dim_04_3473,Dim_05_3473,Dim_06_3473,Dim_07_3473,Dim_08_3473,Dim_09_3473
3474,Trailer,623,2008,FACTORY BUILD,Silver,2021-10-29,105,Owner3474,price_3474,Engine_3474,License_3474,Dim_01_3474,Dim_02_3474,Dim_03_3474,Dim_04_3474,Dim_05_3474,Dim_06_3474,Dim_07_3474,Dim_08_3474,Dim_09_3474
3475,Trailer,623,2008,LITEWEIGHT TIP,Silver,2022-04-03,104,Owner3475,price_3475,Engine_3475,License_3475,Dim_01_3475,Dim_02_3475,Dim_03_3475,Dim_04_3475,Dim_05_3475,Dim_06_3475,Dim_07_3475,Dim_08_3475,Dim_09_3475
3476,Trailer,623,2008,FACTORY BUILT,Silver,2022-03-26,111,Owner3476,price_3476,Engine_3476,License_3476,Dim_01_3476,Dim_02_3476,Dim_03_3476,Dim_04_3476,Dim_05_3476,Dim_06_3476,Dim_07_3476,Dim_08_3476,Dim_09_3476
3477,Trailer,623,2008,GENERAL PURPOSE,Grey,2021-12-30,111,Owner3477,price_3477,Engine_3477,License_3477,Dim_01_3477,Dim_02_3477,Dim_03_3477,Dim_04_3477,Dim_05_3477,Dim_06_3477,Dim_07_3477,Dim_08_3477,Dim_09_3477
3478,Trailer,623,2008,WIRECO BUILT,Silver,2022-03-29,104,Owner3478,price_3478,Engine_3478,License_3478,Dim_01_3478,Dim_02_3478,Dim_03_3478,Dim_04_3478,Dim_05_3478,Dim_06_3478,Dim_07_3478,Dim_08_3478,Dim_09_3478
3479,Trailer - Heavy,623,2008,CUSTOM,Silver,2022-03-25,102,Owner3479,price_3479,Engine_3479,License_3479,Dim_01_3479,Dim_02_3479,Dim_03_3479,Dim_04_3479,Dim_05_3479,Dim_06_3479,Dim_07_3479,Dim_08_3479,Dim_09_3479
3480,Hatchback,587,2008,TIIDA,Silver,2022-02-20,102,Owner3480,price_3480,Engine_3480,License_3480,Dim_01_3480,Dim_02_3480,Dim_03_3480,Dim_04_3480,Dim_05_3480,Dim_06_3480,Dim_07_3480,Dim_08_3480,Dim_09_3480
3481,Saloon,619,2008,MARKX,Silver,2021-10-08,102,Owner3481,price_3481,Engine_3481,License_3481,Dim_01_3481,Dim_02_3481,Dim_03_3481,Dim_04_3481,Dim_05_3481,Dim_06_3481,Dim_07_3481,Dim_08_3481,Dim_09_3481
3482,Saloon,619,2008,MARKX,Silver,2021-10-08,102,Owner3482,price_3482,Engine_3482,License_3482,Dim_01_3482,Dim_02_3482,Dim_03_3482,Dim_04_3482,Dim_05_3482,Dim_06_3482,Dim_07_3482,Dim_08_3482,Dim_09_3482
3483,Hatchback,633,2007,GOLF,Black,2022-03-21,102,Owner3483,price_3483,Engine_3483,License_3483,Dim_01_3483,Dim_02_3483,Dim_03_3483,Dim_04_3483,Dim_05_3483,Dim_06_3483,Dim_07_3483,Dim_08_3483,Dim_09_3483
3484,Hatchback,619,2005,VITZ,Silver,2022-01-31,103,Owner3484,price_3484,Engine_3484,License_3484,Dim_01_3484,Dim_02_3484,Dim_03_3484,Dim_04_3484,Dim_05_3484,Dim_06_3484,Dim_07_3484,Dim_08_3484,Dim_09_3484
3485,Hatchback,580,2007,COLT,White,2022-03-16,102,Owner3485,price_3485,Engine_3485,License_3485,Dim_01_3485,Dim_02_3485,Dim_03_3485,Dim_04_3485,Dim_05_3485,Dim_06_3485,Dim_07_3485,Dim_08_3485,Dim_09_3485
3486,Stationwagon,610,1996,IMPREZA,Red,2022-01-14,107,Owner3486,price_3486,Engine_3486,License_3486,Dim_01_3486,Dim_02_3486,Dim_03_3486,Dim_04_3486,Dim_05_3486,Dim_06_3486,Dim_07_3486,Dim_08_3486,Dim_09_3486
3487,Stationwagon,576,2003,ATENZA,Silver,2021-10-27,109,Owner3487,price_3487,Engine_3487,License_3487,Dim_01_3487,Dim_02_3487,Dim_03_3487,Dim_04_3487,Dim_05_3487,Dim_06_3487,Dim_07_3487,Dim_08_3487,Dim_09_3487
3488,Stationwagon,534,2008,NITRO,Black,2022-04-02,104,Owner3488,price_3488,Engine_3488,License_3488,Dim_01_3488,Dim_02_3488,Dim_03_3488,Dim_04_3488,Dim_05_3488,Dim_06_3488,Dim_07_3488,Dim_08_3488,Dim_09_3488
3489,Stationwagon,576,2008,ATENZA,Blue,2021-11-29,109,Owner3489,price_3489,Engine_3489,License_3489,Dim_01_3489,Dim_02_3489,Dim_03_3489,Dim_04_3489,Dim_05_3489,Dim_06_3489,Dim_07_3489,Dim_08_3489,Dim_09_3489
3490,Hatchback,611,2009,SWIFT,Red,2021-12-26,114,Owner3490,price_3490,Engine_3490,License_3490,Dim_01_3490,Dim_02_3490,Dim_03_3490,Dim_04_3490,Dim_05_3490,Dim_06_3490,Dim_07_3490,Dim_08_3490,Dim_09_3490
3491,Hatchback,611,2009,SX4,Silver,2021-10-27,114,Owner3491,price_3491,Engine_3491,License_3491,Dim_01_3491,Dim_02_3491,Dim_03_3491,Dim_04_3491,Dim_05_3491,Dim_06_3491,Dim_07_3491,Dim_08_3491,Dim_09_3491
3492,Saloon,619,2005,MARKX,Silver,2022-04-01,102,Owner3492,price_3492,Engine_3492,License_3492,Dim_01_3492,Dim_02_3492,Dim_03_3492,Dim_04_3492,Dim_05_3492,Dim_06_3492,Dim_07_3492,Dim_08_3492,Dim_09_3492
3493,Utility,542,2019,TUNLAND,Silver,2022-02-21,107,Owner3493,price_3493,Engine_3493,License_3493,Dim_01_3493,Dim_02_3493,Dim_03_3493,Dim_04_3493,Dim_05_3493,Dim_06_3493,Dim_07_3493,Dim_08_3493,Dim_09_3493
3494,Saloon,587,2007,SKYLINE,Black,2022-01-01,102,Owner3494,price_3494,Engine_3494,License_3494,Dim_01_3494,Dim_02_3494,Dim_03_3494,Dim_04_3494,Dim_05_3494,Dim_06_3494,Dim_07_3494,Dim_08_3494,Dim_09_3494
3495,Saloon,587,2006,TIIDA,White,2022-01-30,103,Owner3495,price_3495,Engine_3495,License_3495,Dim_01_3495,Dim_02_3495,Dim_03_3495,Dim_04_3495,Dim_05_3495,Dim_06_3495,Dim_07_3495,Dim_08_3495,Dim_09_3495
3496,Saloon,512,2006,335I,White,2022-01-05,102,Owner3496,price_3496,Engine_3496,License_3496,Dim_01_3496,Dim_02_3496,Dim_03_3496,Dim_04_3496,Dim_05_3496,Dim_06_3496,Dim_07_3496,Dim_08_3496,Dim_09_3496
3497,Stationwagon,512,2006,X3,Black,2022-01-19,102,Owner3497,price_3497,Engine_3497,License_3497,Dim_01_3497,Dim_02_3497,Dim_03_3497,Dim_04_3497,Dim_05_3497,Dim_06_3497,Dim_07_3497,Dim_08_3497,Dim_09_3497
3498,Saloon,576,2008,ATENZA,Red,2022-02-11,109,Owner3498,price_3498,Engine_3498,License_3498,Dim_01_3498,Dim_02_3498,Dim_03_3498,Dim_04_3498,Dim_05_3498,Dim_06_3498,Dim_07_3498,Dim_08_3498,Dim_09_3498
3499,Stationwagon,610,2013,OUTBACK,Grey,2021-12-01,105,Owner3499,price_3499,Engine_3499,License_3499,Dim_01_3499,Dim_02_3499,Dim_03_3499,Dim_04_3499,Dim_05_3499,Dim_06_3499,Dim_07_3499,Dim_08_3499,Dim_09_3499
3500,Hatchback,576,2006,DEMIO,Blue,2021-12-10,103,Owner3500,price_3500,Engine_3500,License_3500,Dim_01_3500,Dim_02_3500,Dim_03_3500,Dim_04_3500,Dim_05_3500,Dim_06_3500,Dim_07_3500,Dim_08_3500,Dim_09_3500
3501,Hatchback,619,2004,IST,Silver,2022-02-16,114,Owner3501,price_3501,Engine_3501,License_3501,Dim_01_3501,Dim_02_3501,Dim_03_3501,Dim_04_3501,Dim_05_3501,Dim_06_3501,Dim_07_3501,Dim_08_3501,Dim_09_3501
3502,Saloon,610,2002,LEGACY,Blue,2022-02-14,109,Owner3502,price_3502,Engine_3502,License_3502,Dim_01_3502,Dim_02_3502,Dim_03_3502,Dim_04_3502,Dim_05_3502,Dim_06_3502,Dim_07_3502,Dim_08_3502,Dim_09_3502
3503,Stationwagon,633,2009,GOLF,Blue,2021-10-18,101,Owner3503,price_3503,Engine_3503,License_3503,Dim_01_3503,Dim_02_3503,Dim_03_3503,Dim_04_3503,Dim_05_3503,Dim_06_3503,Dim_07_3503,Dim_08_3503,Dim_09_3503
3504,Hatchback,587,2006,TIIDA,Gold,2022-04-03,104,Owner3504,price_3504,Engine_3504,License_3504,Dim_01_3504,Dim_02_3504,Dim_03_3504,Dim_04_3504,Dim_05_3504,Dim_06_3504,Dim_07_3504,Dim_08_3504,Dim_09_3504
3505,Light Van,576,2008,BONGO,White,2022-03-06,109,Owner3505,price_3505,Engine_3505,License_3505,Dim_01_3505,Dim_02_3505,Dim_03_3505,Dim_04_3505,Dim_05_3505,Dim_06_3505,Dim_07_3505,Dim_08_3505,Dim_09_3505
3506,Hatchback,587,2006,TIIDA,White,2022-03-06,104,Owner3506,price_3506,Engine_3506,License_3506,Dim_01_3506,Dim_02_3506,Dim_03_3506,Dim_04_3506,Dim_05_3506,Dim_06_3506,Dim_07_3506,Dim_08_3506,Dim_09_3506
3507,Saloon,576,2002,ATENZA,Yellow,2022-02-20,107,Owner3507,price_3507,Engine_3507,License_3507,Dim_01_3507,Dim_02_3507,Dim_03_3507,Dim_04_3507,Dim_05_3507,Dim_06_3507,Dim_07_3507,Dim_08_3507,Dim_09_3507
3508,Utility,540,2003,COURIER,Green,2021-11-19,104,Owner3508,price_3508,Engine_3508,License_3508,Dim_01_3508,Dim_02_3508,Dim_03_3508,Dim_04_3508,Dim_05_3508,Dim_06_3508,Dim_07_3508,Dim_08_3508,Dim_09_3508
3509,Utility,540,2000,COURIER,White,2022-03-20,114,Owner3509,price_3509,Engine_3509,License_3509,Dim_01_3509,Dim_02_3509,Dim_03_3509,Dim_04_3509,Dim_05_3509,Dim_06_3509,Dim_07_3509,Dim_08_3509,Dim_09_3509
3510,Hatchback,576,2006,DEMIO,Brown,2022-03-27,102,Owner3510,price_3510,Engine_3510,License_3510,Dim_01_3510,Dim_02_3510,Dim_03_3510,Dim_04_3510,Dim_05_3510,Dim_06_3510,Dim_07_3510,Dim_08_3510,Dim_09_3510
3511,Saloon,512,2008,320I,Blue,2021-11-04,101,Owner3511,price_3511,Engine_3511,License_3511,Dim_01_3511,Dim_02_3511,Dim_03_3511,Dim_04_3511,Dim_05_3511,Dim_06_3511,Dim_07_3511,Dim_08_3511,Dim_09_3511
3512,Utility,548,2019,COLORADO,Silver,2022-03-06,102,Owner3512,price_3512,Engine_3512,License_3512,Dim_01_3512,Dim_02_3512,Dim_03_3512,Dim_04_3512,Dim_05_3512,Dim_06_3512,Dim_07_3512,Dim_08_3512,Dim_09_3512
3513,Saloon,512,2000,323I,Red,2021-10-07,109,Owner3513,price_3513,Engine_3513,License_3513,Dim_01_3513,Dim_02_3513,Dim_03_3513,Dim_04_3513,Dim_05_3513,Dim_06_3513,Dim_07_3513,Dim_08_3513,Dim_09_3513
3514,Stationwagon,587,2007,PRESAGE,Purple,2022-04-05,105,Owner3514,price_3514,Engine_3514,License_3514,Dim_01_3514,Dim_02_3514,Dim_03_3514,Dim_04_3514,Dim_05_3514,Dim_06_3514,Dim_07_3514,Dim_08_3514,Dim_09_3514
3515,Hatchback,576,2008,AXELA,Blue,2022-01-10,109,Owner3515,price_3515,Engine_3515,License_3515,Dim_01_3515,Dim_02_3515,Dim_03_3515,Dim_04_3515,Dim_05_3515,Dim_06_3515,Dim_07_3515,Dim_08_3515,Dim_09_3515
3516,Saloon,507,2010,A4,Silver,2022-03-23,102,Owner3516,price_3516,Engine_3516,License_3516,Dim_01_3516,Dim_02_3516,Dim_03_3516,Dim_04_3516,Dim_05_3516,Dim_06_3516,Dim_07_3516,Dim_08_3516,Dim_09_3516
3517,Saloon,548,2003,COMMODORE,Red,2022-01-05,106,Owner3517,price_3517,Engine_3517,License_3517,Dim_01_3517,Dim_02_3517,Dim_03_3517,Dim_04_3517,Dim_05_3517,Dim_06_3517,Dim_07_3517,Dim_08_3517,Dim_09_3517
3518,Hatchback,576,2010,DEMIO,Silver,2022-04-02,103,Owner3518,price_3518,Engine_3518,License_3518,Dim_01_3518,Dim_02_3518,Dim_03_3518,Dim_04_3518,Dim_05_3518,Dim_06_3518,Dim_07_3518,Dim_08_3518,Dim_09_3518
3519,Mobile Home - Light,531,1985,DELTA,White,2022-01-08,115,Owner3519,price_3519,Engine_3519,License_3519,Dim_01_3519,Dim_02_3519,Dim_03_3519,Dim_04_3519,Dim_05_3519,Dim_06_3519,Dim_07_3519,Dim_08_3519,Dim_09_3519
3520,Saloon,550,1985,CIVIC,Red,2022-02-27,114,Owner3520,price_3520,Engine_3520,License_3520,Dim_01_3520,Dim_02_3520,Dim_03_3520,Dim_04_3520,Dim_05_3520,Dim_06_3520,Dim_07_3520,Dim_08_3520,Dim_09_3520
3521,Saloon,512,2008,550I,Silver,2022-03-24,104,Owner3521,price_3521,Engine_3521,License_3521,Dim_01_3521,Dim_02_3521,Dim_03_3521,Dim_04_3521,Dim_05_3521,Dim_06_3521,Dim_07_3521,Dim_08_3521,Dim_09_3521
3522,Stationwagon,548,2013,CAPTIVA,Red,2022-03-06,101,Owner3522,price_3522,Engine_3522,License_3522,Dim_01_3522,Dim_02_3522,Dim_03_3522,Dim_04_3522,Dim_05_3522,Dim_06_3522,Dim_07_3522,Dim_08_3522,Dim_09_3522
3523,Stationwagon,619,1998,SPACIO,Silver,2022-01-09,101,Owner3523,price_3523,Engine_3523,License_3523,Dim_01_3523,Dim_02_3523,Dim_03_3523,Dim_04_3523,Dim_05_3523,Dim_06_3523,Dim_07_3523,Dim_08_3523,Dim_09_3523
3524,Stationwagon,580,2014,OUTLANDER,Grey,2021-11-26,109,Owner3524,price_3524,Engine_3524,License_3524,Dim_01_3524,Dim_02_3524,Dim_03_3524,Dim_04_3524,Dim_05_3524,Dim_06_3524,Dim_07_3524,Dim_08_3524,Dim_09_3524
3525,Hatchback,576,2008,AXELA,Black,2022-03-05,102,Owner3525,price_3525,Engine_3525,License_3525,Dim_01_3525,Dim_02_3525,Dim_03_3525,Dim_04_3525,Dim_05_3525,Dim_06_3525,Dim_07_3525,Dim_08_3525,Dim_09_3525
3526,Hatchback,587,2006,TIIDA,Grey,2022-03-31,102,Owner3526,price_3526,Engine_3526,License_3526,Dim_01_3526,Dim_02_3526,Dim_03_3526,Dim_04_3526,Dim_05_3526,Dim_06_3526,Dim_07_3526,Dim_08_3526,Dim_09_3526
3527,Utility,540,2004,COURIER,White,2022-04-04,104,Owner3527,price_3527,Engine_3527,License_3527,Dim_01_3527,Dim_02_3527,Dim_03_3527,Dim_04_3527,Dim_05_3527,Dim_06_3527,Dim_07_3527,Dim_08_3527,Dim_09_3527
3528,Saloon,512,2009,325I,Grey,2021-12-02,102,Owner3528,price_3528,Engine_3528,License_3528,Dim_01_3528,Dim_02_3528,Dim_03_3528,Dim_04_3528,Dim_05_3528,Dim_06_3528,Dim_07_3528,Dim_08_3528,Dim_09_3528
3529,Hatchback,512,2012,118I,Red,2022-02-08,102,Owner3529,price_3529,Engine_3529,License_3529,Dim_01_3529,Dim_02_3529,Dim_03_3529,Dim_04_3529,Dim_05_3529,Dim_06_3529,Dim_07_3529,Dim_08_3529,Dim_09_3529
3530,Other Truck,580,2002,CANTER,White,2021-12-17,102,Owner3530,price_3530,Engine_3530,License_3530,Dim_01_3530,Dim_02_3530,Dim_03_3530,Dim_04_3530,Dim_05_3530,Dim_06_3530,Dim_07_3530,Dim_08_3530,Dim_09_3530
3531,Utility,540,2004,COURIER,Green,2022-03-20,104,Owner3531,price_3531,Engine_3531,License_3531,Dim_01_3531,Dim_02_3531,Dim_03_3531,Dim_04_3531,Dim_05_3531,Dim_06_3531,Dim_07_3531,Dim_08_3531,Dim_09_3531
3532,Hatchback,592,2021,AN,White,2022-04-05,102,Owner3532,price_3532,Engine_3532,License_3532,Dim_01_3532,Dim_02_3532,Dim_03_3532,Dim_04_3532,Dim_05_3532,Dim_06_3532,Dim_07_3532,Dim_08_3532,Dim_09_3532
3533,Utility,619,2005,HILUX,White,2021-12-15,102,Owner3533,price_3533,Engine_3533,License_3533,Dim_01_3533,Dim_02_3533,Dim_03_3533,Dim_04_3533,Dim_05_3533,Dim_06_3533,Dim_07_3533,Dim_08_3533,Dim_09_3533
3534,Saloon,587,2007,BLUEBIRD,Silver,2022-03-05,102,Owner3534,price_3534,Engine_3534,License_3534,Dim_01_3534,Dim_02_3534,Dim_03_3534,Dim_04_3534,Dim_05_3534,Dim_06_3534,Dim_07_3534,Dim_08_3534,Dim_09_3534
3535,Light Van,619,2010,HIACE,White,2021-11-22,102,Owner3535,price_3535,Engine_3535,License_3535,Dim_01_3535,Dim_02_3535,Dim_03_3535,Dim_04_3535,Dim_05_3535,Dim_06_3535,Dim_07_3535,Dim_08_3535,Dim_09_3535
3536,Stationwagon,610,2008,LEGACY,Blue,2022-03-24,101,Owner3536,price_3536,Engine_3536,License_3536,Dim_01_3536,Dim_02_3536,Dim_03_3536,Dim_04_3536,Dim_05_3536,Dim_06_3536,Dim_07_3536,Dim_08_3536,Dim_09_3536
3537,Stationwagon,550,2006,CRV,Silver,2022-04-02,104,Owner3537,price_3537,Engine_3537,License_3537,Dim_01_3537,Dim_02_3537,Dim_03_3537,Dim_04_3537,Dim_05_3537,Dim_06_3537,Dim_07_3537,Dim_08_3537,Dim_09_3537
3538,Stationwagon,587,2006,SERENA,White,2022-01-22,102,Owner3538,price_3538,Engine_3538,License_3538,Dim_01_3538,Dim_02_3538,Dim_03_3538,Dim_04_3538,Dim_05_3538,Dim_06_3538,Dim_07_3538,Dim_08_3538,Dim_09_3538
3539,Hatchback,633,2010,GOLF,Red,2022-02-20,102,Owner3539,price_3539,Engine_3539,License_3539,Dim_01_3539,Dim_02_3539,Dim_03_3539,Dim_04_3539,Dim_05_3539,Dim_06_3539,Dim_07_3539,Dim_08_3539,Dim_09_3539
3540,Saloon,576,2003,ATENZA,White,2022-02-02,106,Owner3540,price_3540,Engine_3540,License_3540,Dim_01_3540,Dim_02_3540,Dim_03_3540,Dim_04_3540,Dim_05_3540,Dim_06_3540,Dim_07_3540,Dim_08_3540,Dim_09_3540
3541,Hatchback,611,2012,SWIFT,Grey,2022-03-20,105,Owner3541,price_3541,Engine_3541,License_3541,Dim_01_3541,Dim_02_3541,Dim_03_3541,Dim_04_3541,Dim_05_3541,Dim_06_3541,Dim_07_3541,Dim_08_3541,Dim_09_3541
3542,Utility,540,2019,RANGER,Black,2022-01-26,102,Owner3542,price_3542,Engine_3542,License_3542,Dim_01_3542,Dim_02_3542,Dim_03_3542,Dim_04_3542,Dim_05_3542,Dim_06_3542,Dim_07_3542,Dim_08_3542,Dim_09_3542
3543,Sports Car,576,2006,RX-8,Blue,2022-01-07,101,Owner3543,price_3543,Engine_3543,License_3543,Dim_01_3543,Dim_02_3543,Dim_03_3543,Dim_04_3543,Dim_05_3543,Dim_06_3543,Dim_07_3543,Dim_08_3543,Dim_09_3543
3544,Hatchback,576,2005,DEMIO,Blue,2022-01-07,101,Owner3544,price_3544,Engine_3544,License_3544,Dim_01_3544,Dim_02_3544,Dim_03_3544,Dim_04_3544,Dim_05_3544,Dim_06_3544,Dim_07_3544,Dim_08_3544,Dim_09_3544
3545,Saloon,512,2006,323I,Silver,2022-02-26,102,Owner3545,price_3545,Engine_3545,License_3545,Dim_01_3545,Dim_02_3545,Dim_03_3545,Dim_04_3545,Dim_05_3545,Dim_06_3545,Dim_07_3545,Dim_08_3545,Dim_09_3545
3546,Saloon,587,2006,BLUEBIRD,White,2022-01-13,103,Owner3546,price_3546,Engine_3546,License_3546,Dim_01_3546,Dim_02_3546,Dim_03_3546,Dim_04_3546,Dim_05_3546,Dim_06_3546,Dim_07_3546,Dim_08_3546,Dim_09_3546
3547,Hatchback,619,2008,VITZ,Silver,2022-01-27,102,Owner3547,price_3547,Engine_3547,License_3547,Dim_01_3547,Dim_02_3547,Dim_03_3547,Dim_04_3547,Dim_05_3547,Dim_06_3547,Dim_07_3547,Dim_08_3547,Dim_09_3547
3548,Hatchback,576,2006,DEMIO,Purple,2021-12-14,101,Owner3548,price_3548,Engine_3548,License_3548,Dim_01_3548,Dim_02_3548,Dim_03_3548,Dim_04_3548,Dim_05_3548,Dim_06_3548,Dim_07_3548,Dim_08_3548,Dim_09_3548
3549,Hatchback,540,1995,LASER 1.6 GLXI 5D,Blue,2022-01-24,104,Owner3549,price_3549,Engine_3549,License_3549,Dim_01_3549,Dim_02_3549,Dim_03_3549,Dim_04_3549,Dim_05_3549,Dim_06_3549,Dim_07_3549,Dim_08_3549,Dim_09_3549
3550,Saloon,587,1996,SKYLINE,Black,2022-03-02,108,Owner3550,price_3550,Engine_3550,License_3550,Dim_01_3550,Dim_02_3550,Dim_03_3550,Dim_04_3550,Dim_05_3550,Dim_06_3550,Dim_07_3550,Dim_08_3550,Dim_09_3550
3551,Saloon,610,2002,LEGACY,Blue,2022-01-02,114,Owner3551,price_3551,Engine_3551,License_3551,Dim_01_3551,Dim_02_3551,Dim_03_3551,Dim_04_3551,Dim_05_3551,Dim_06_3551,Dim_07_3551,Dim_08_3551,Dim_09_3551
3552,Hatchback,611,2007,SWIFT,White,2022-04-05,102,Owner3552,price_3552,Engine_3552,License_3552,Dim_01_3552,Dim_02_3552,Dim_03_3552,Dim_04_3552,Dim_05_3552,Dim_06_3552,Dim_07_3552,Dim_08_3552,Dim_09_3552
3553,Utility,587,2012,NAVARA,White,2022-04-04,102,Owner3553,price_3553,Engine_3553,License_3553,Dim_01_3553,Dim_02_3553,Dim_03_3553,Dim_04_3553,Dim_05_3553,Dim_06_3553,Dim_07_3553,Dim_08_3553,Dim_09_3553
3554,Other Truck,619,1985,HILUX 4WD,White,2022-03-30,111,Owner3554,price_3554,Engine_3554,License_3554,Dim_01_3554,Dim_02_3554,Dim_03_3554,Dim_04_3554,Dim_05_3554,Dim_06_3554,Dim_07_3554,Dim_08_3554,Dim_09_3554
3555,Utility,619,2001,HILUX,Silver,2022-02-28,104,Owner3555,price_3555,Engine_3555,License_3555,Dim_01_3555,Dim_02_3555,Dim_03_3555,Dim_04_3555,Dim_05_3555,Dim_06_3555,Dim_07_3555,Dim_08_3555,Dim_09_3555
3556,Saloon,587,2012,LATIO,Silver,2022-02-28,102,Owner3556,price_3556,Engine_3556,License_3556,Dim_01_3556,Dim_02_3556,Dim_03_3556,Dim_04_3556,Dim_05_3556,Dim_06_3556,Dim_07_3556,Dim_08_3556,Dim_09_3556
3557,Saloon,587,1998,SUNNY,White,2021-10-16,102,Owner3557,price_3557,Engine_3557,License_3557,Dim_01_3557,Dim_02_3557,Dim_03_3557,Dim_04_3557,Dim_05_3557,Dim_06_3557,Dim_07_3557,Dim_08_3557,Dim_09_3557
3558,Hatchback,619,2014,AQUA,Blue,2022-01-21,102,Owner3558,price_3558,Engine_3558,License_3558,Dim_01_3558,Dim_02_3558,Dim_03_3558,Dim_04_3558,Dim_05_3558,Dim_06_3558,Dim_07_3558,Dim_08_3558,Dim_09_3558
3559,Hatchback,587,2010,TIIDA,Silver,2022-02-11,102,Owner3559,price_3559,Engine_3559,License_3559,Dim_01_3559,Dim_02_3559,Dim_03_3559,Dim_04_3559,Dim_05_3559,Dim_06_3559,Dim_07_3559,Dim_08_3559,Dim_09_3559
3560,Saloon,550,2006,INSPIRE,Red,2021-12-17,102,Owner3560,price_3560,Engine_3560,License_3560,Dim_01_3560,Dim_02_3560,Dim_03_3560,Dim_04_3560,Dim_05_3560,Dim_06_3560,Dim_07_3560,Dim_08_3560,Dim_09_3560
3561,Hatchback,548,2016,BARINA,Red,2022-04-03,105,Owner3561,price_3561,Engine_3561,License_3561,Dim_01_3561,Dim_02_3561,Dim_03_3561,Dim_04_3561,Dim_05_3561,Dim_06_3561,Dim_07_3561,Dim_08_3561,Dim_09_3561
3562,Hatchback,619,2007,RACTIS,Grey,2022-02-03,102,Owner3562,price_3562,Engine_3562,License_3562,Dim_01_3562,Dim_02_3562,Dim_03_3562,Dim_04_3562,Dim_05_3562,Dim_06_3562,Dim_07_3562,Dim_08_3562,Dim_09_3562
3563,Hatchback,587,2008,MARCH,Brown,2022-04-05,102,Owner3563,price_3563,Engine_3563,License_3563,Dim_01_3563,Dim_02_3563,Dim_03_3563,Dim_04_3563,Dim_05_3563,Dim_06_3563,Dim_07_3563,Dim_08_3563,Dim_09_3563
3564,Hatchback,531,1998,CHARADE,Silver,2022-01-31,109,Owner3564,price_3564,Engine_3564,License_3564,Dim_01_3564,Dim_02_3564,Dim_03_3564,Dim_04_3564,Dim_05_3564,Dim_06_3564,Dim_07_3564,Dim_08_3564,Dim_09_3564
3565,Saloon,540,2002,FALCON,Green,2022-01-06,109,Owner3565,price_3565,Engine_3565,License_3565,Dim_01_3565,Dim_02_3565,Dim_03_3565,Dim_04_3565,Dim_05_3565,Dim_06_3565,Dim_07_3565,Dim_08_3565,Dim_09_3565
3566,Stationwagon,548,2006,VIVA,Black,2022-01-14,108,Owner3566,price_3566,Engine_3566,License_3566,Dim_01_3566,Dim_02_3566,Dim_03_3566,Dim_04_3566,Dim_05_3566,Dim_06_3566,Dim_07_3566,Dim_08_3566,Dim_09_3566
3567,Stationwagon,580,2007,OUTLANDER,Black,2022-03-19,102,Owner3567,price_3567,Engine_3567,License_3567,Dim_01_3567,Dim_02_3567,Dim_03_3567,Dim_04_3567,Dim_05_3567,Dim_06_3567,Dim_07_3567,Dim_08_3567,Dim_09_3567
3568,Saloon,512,2009,320I,Blue,2022-04-05,102,Owner3568,price_3568,Engine_3568,License_3568,Dim_01_3568,Dim_02_3568,Dim_03_3568,Dim_04_3568,Dim_05_3568,Dim_06_3568,Dim_07_3568,Dim_08_3568,Dim_09_3568
3569,Light Van,580,1986,L300,Red,2021-11-23,114,Owner3569,price_3569,Engine_3569,License_3569,Dim_01_3569,Dim_02_3569,Dim_03_3569,Dim_04_3569,Dim_05_3569,Dim_06_3569,Dim_07_3569,Dim_08_3569,Dim_09_3569
3570,Hatchback,540,2018,FIESTA,Black,2022-02-18,102,Owner3570,price_3570,Engine_3570,License_3570,Dim_01_3570,Dim_02_3570,Dim_03_3570,Dim_04_3570,Dim_05_3570,Dim_06_3570,Dim_07_3570,Dim_08_3570,Dim_09_3570
3571,Flat Deck Truck,576,2014,BONGO,White,2021-11-24,102,Owner3571,price_3571,Engine_3571,License_3571,Dim_01_3571,Dim_02_3571,Dim_03_3571,Dim_04_3571,Dim_05_3571,Dim_06_3571,Dim_07_3571,Dim_08_3571,Dim_09_3571
3572,Light Van,619,2014,HIACE,White,2022-01-04,102,Owner3572,price_3572,Engine_3572,License_3572,Dim_01_3572,Dim_02_3572,Dim_03_3572,Dim_04_3572,Dim_05_3572,Dim_06_3572,Dim_07_3572,Dim_08_3572,Dim_09_3572
